"gene"	"EMIMCl"
"672"	"YDR239C"	0.223310347343141
"673"	"YDR241W"	0.156468593992963
"674"	"YDR242W"	0.264247677487126
"675"	"YDR244W"	0.292332254761977
"676"	"YDR245W"	0.142350360372388
"677"	"YDR247W"	0.103535907435838
"678"	"YDR248C"	0.536050531986743
"679"	"YDR249C"	0.0495211503998049
"680"	"YDR250C"	0.0463167198827642
"681"	"YDR251W"	0.453885169237392
"682"	"YDR252W"	0.775808541487327
"683"	"YDR253C"	-0.437536102121529
"684"	"YDR254W"	-0.180819006756453
"685"	"YDR255C"	0.381986299211832
"686"	"YDR256C"	0.334980055781194
"687"	"YDR257C"	0.344354854384317
"688"	"YDR258C"	0.114713861941701
"689"	"YDR259C"	0.197078919589677
"690"	"YDR260C"	1.4002864909033
"691"	"YDR261C"	0.371555552685665
"692"	"YDR262W"	0.224224650199502
"693"	"YDR263C"	0.323742272262794
"694"	"YDR265W"	0.64281907963864
"695"	"YDR266C"	0.0954657232228285
"696"	"YDR269C"	-0.316231690506593
"697"	"YDR272W"	-0.545167113715277
"698"	"YDR273W"	-0.545690027695181
"699"	"YDR275W"	0.268463080873602
"700"	"YDR276C"	-2.55506301696457
"701"	"YDR277C"	-0.182799454853865
"702"	"YDR278C"	0.403264827279737
"703"	"YDR281C"	-0.611435817711439
"704"	"YDR285W"	-0.609872346444088
"705"	"YDR289C"	0.630143218367958
"706"	"YDR290W"	0.517381464849358
"707"	"YDR291W"	0.211169415388511
"708"	"YDR293C"	0.786016266238101
"709"	"YDR294C"	0.558342817753716
"710"	"YDR297W"	-0.431070258843796
"711"	"YDR304C"	-0.836503353847124
"712"	"YDR305C"	-0.595041617973889
"713"	"YDR306C"	-0.309065214401653
"714"	"YDR307W"	0.393258173899542
"715"	"YDR309C"	0.100206897071186
"716"	"YDR310C"	-2.03690177602676
"717"	"YDR312W"	-0.337178879203228
"718"	"YDR313C"	0.0727711837811447
"719"	"YDR314C"	0.379896680956005
"720"	"YDR316W"	0.367252319217829
"721"	"YDR317W"	0.165526169260323
"722"	"YDR319C"	-0.0252898419523509
"723"	"YDR320C"	0.622943540147218
"724"	"YDR321W"	-0.0143864937130546
"725"	"YDR326C"	0.407117020768259
"726"	"YDR329C"	0.770002118856224
"727"	"YDR330W"	0.437672195213838
"728"	"YDR333C"	-0.168722054082364
"729"	"YDR334W"	0.0303278768690691
"730"	"YDR335W"	0.931119146031685
"731"	"YDR336W"	-0.591493648854656
"732"	"YDR338C"	0.200646026587969
"733"	"YDR340W"	1.96252595306759
"734"	"YDR344C"	-0.05379891036184
"735"	"YDR345C"	-0.0697533245413741
"736"	"YDR346C"	-0.82161850223223
"737"	"YDR349C"	0.298406086899676
"738"	"YDR351W"	0.307307681410736
"739"	"YDR352W"	-0.762647714173304
"740"	"YDR354W"	0.760303908757783
"741"	"YDR358W"	0.533303413607951
"742"	"YDR359C"	0.156115299562047
"743"	"YDR360W"	-0.286953367444499
"744"	"YDR363W"	0.377161206937134
"745"	"YDR368W"	0.251035090399808
"746"	"YDR370C"	0.200819918222693
"747"	"YDR371W"	-0.0768345476184466
"748"	"YDR372C"	0.355042222393023
"749"	"YDR375C"	0.321292643667525
"750"	"YDR378C"	1.06715332051673
"751"	"YDR383C"	0.439600843552581
"752"	"YDR385W"	-1.60346129899065
"753"	"YDR386W"	0.265909154710008
"754"	"YDR388W"	0.206056271733783
"755"	"YDR389W"	0.600565536405345
"756"	"YDR393W"	-3.77109776328319
"757"	"YDR395W"	0.902888179623881
"758"	"YDR400W"	0.276344375492129
"759"	"YDR402C"	0.139319689451258
"760"	"YDR403W"	-0.025476464128784
"761"	"YDR406W"	0.305574990251483
"762"	"YDR408C"	-2.31249510754054
"763"	"YDR409W"	0.241415737424291
"764"	"YDR411C"	-0.31508840088807
"765"	"YDR414C"	0.134699694719894
"766"	"YDR415C"	0.111118665487676
"767"	"YDR421W"	0.147126454197859
"768"	"YDR423C"	0.0644416848574565
"769"	"YDR424C"	-0.161584964970014
"770"	"YDR425W"	-0.0202918053725227
"771"	"YDR426C"	-0.615099378849566
"772"	"YDR428C"	-0.573294133627246
"773"	"YDR430C"	-0.463801927597488
"774"	"YDR431W"	0.366923968256119
"775"	"YDR435C"	0.0822939379316164
"776"	"YDR436W"	0.452979524665606
"777"	"YDR440W"	-0.141877905441635
"778"	"YDR441C"	-0.435545607350941
"779"	"YDR445C"	-0.476521457068572
"780"	"YDR451C"	-0.268016651837203
"781"	"YDR452W"	1.0398497819032
"782"	"YDR455C"	1.08767754040248
"783"	"YDR458C"	-0.0829998401025401
"784"	"YDR459C"	0.3600883776435
"785"	"YDR461W"	-0.291892495069188
"786"	"YDR463W"	0.835275550124863
"787"	"YDR465C"	0.0841847254081256
"788"	"YDR467C"	-1.21396865662951
"789"	"YDR474C"	-0.352872181324273
"790"	"YDR475C"	-0.255857634411151
"791"	"YDR476C"	0.230719007708978
"792"	"YDR477W"	0.206024916146392
"793"	"YDR479C"	1.42818906632886
"794"	"YDR480W"	-0.338756499861308
"795"	"YDR481C"	-0.349748357228676
"796"	"YDR482C"	-0.645982118274002
"797"	"YDR483W"	-0.355995542372014
"798"	"YDR485C"	-0.308600647067399
"799"	"YDR486C"	-0.0032459015097935
"800"	"YDR488C"	0.172700001684157
"801"	"YDR490C"	0.0850500405673835
"802"	"YDR491C"	-0.178494787894707
"803"	"YDR492W"	0.225366029028697
"804"	"YDR493W"	0.263247208189048
"805"	"YDR497C"	0.172682409996736
"806"	"YDR501W"	0.158927163206025
"807"	"YDR502C"	0.541507998096029
"808"	"YDR503C"	0.749259285227923
"809"	"YDR504C"	0.211141410699838
"810"	"YDR505C"	-0.734158934945626
"811"	"YDR508C"	0.453132537970172
"812"	"YDR509W"	-0.250807180181156
"813"	"YDR511W"	0.204203460397748
"814"	"YDR512C"	-0.096051543433299
"815"	"YDR513W"	0.191065409598591
"816"	"YDR514C"	-0.817521184882834
"817"	"YDR515W"	0.0230334144551962
"818"	"YDR516C"	0.149041293477039
"819"	"YDR517W"	-0.410899033862396
"820"	"YDR519W"	0.233829260376006
"821"	"YDR520C"	0.101978130458035
"822"	"YDR522C"	-0.156348803545636
"823"	"YDR524C"	0.288603059640797
"824"	"YDR525W-A"	0.142674899890673
"825"	"YDR525W"	0.230276699322193
"826"	"YDR528W"	0.0601489141853073
"827"	"YDR530C"	-0.636479732608229
"828"	"YDR533C"	-0.459186366678966
"829"	"YDR534C"	0.152793654048023
"830"	"YDR535C"	-0.1393432665951
"831"	"YDR536W"	-0.110454280571536
"832"	"YDR537C"	0.111896504247182
"833"	"YDR538W"	-0.25813603922169
"834"	"YDR539W"	-1.06606785675909
"835"	"YDR540C"	0.197697725812678
"836"	"YDR541C"	0.119672395243326
"837"	"YEL001C"	-0.0310362958425888
"838"	"YEL003W"	0.478306170725421
"839"	"YEL004W"	-0.783331762493561
"840"	"YEL005C"	-0.211803474981685
"841"	"YEL006W"	0.216189603953616
"842"	"YEL007W"	-0.0217472650478192
"843"	"YEL008W"	-0.428367066481222
"844"	"YEL010W"	-0.375859223684529
"845"	"YEL011W"	-1.22992552671722
"846"	"YEL012W"	-0.0233882371299471
"847"	"YEL013W"	0.768191170947226
"848"	"YEL014C"	-0.332278266392379
"849"	"YEL015W"	0.302315907091574
"850"	"YEL016C"	0.0970917112300062
"851"	"YEL017C-A"	-0.0635136556863207
"852"	"YEL017W"	-0.287008118174858
"853"	"YEL020C"	0.129069020207782
"854"	"YEL023C"	0.146657490650652
"855"	"YEL025C"	0.0849230989315279
"856"	"YEL028W"	0.139212161174845
"857"	"YEL031W"	1.67924409154346
"858"	"YEL033W"	-0.418731055115004
"859"	"YEL037C"	-0.578188113093299
"860"	"YEL038W"	0.0362776095307404
"861"	"YEL039C"	-0.439749783551276
"862"	"YEL042W"	0.2775728292352
"863"	"YEL043W"	-0.0942376622695325
"864"	"YEL047C"	-0.106345777835765
"865"	"YEL048C"	-0.212128055504662
"866"	"YEL049W"	-0.489098601177668
"867"	"YEL052W"	0.0454267559756763
"868"	"YEL053C"	0.869413033516837
"869"	"YEL056W"	0.172952954439227
"870"	"YEL059W"	0.0881933379535722
"871"	"YEL061C"	-0.156933117027111
"872"	"YEL063C"	0.321198144172656
"873"	"YEL065W"	0.424220534120907
"874"	"YEL066W"	-0.0611600236387721
"875"	"YEL067C"	0.248308753995123
"876"	"YEL068C"	-0.616492049556915
"877"	"YEL071W"	0.0717098422916213
"878"	"YER001W"	0.0800021750968163
"879"	"YER005W"	0.237715301087169
"880"	"YER007C-A"	0.602689374956944
"881"	"YER007W"	0.172845636853177
"882"	"YER010C"	0.22393266429749
"883"	"YER011W"	-1.15620328947677
"884"	"YER016W"	0.381293588873445
"885"	"YER019C-A"	0.243863517585884
"886"	"YER019W"	0.466070269264981
"887"	"YER020W"	-0.00620859827747665
"888"	"YER024W"	0.0406292803485447
"889"	"YER027C"	0.0585626939957553
"890"	"YER028C"	0.198319673910985
"891"	"YER030W"	0.202647933659022
"892"	"YER032W"	0.14395509142517
"893"	"YER033C"	-1.46412763789327
"894"	"YER034W"	-0.377794104670335
"895"	"YER035W"	0.303739263242078
"896"	"YER038W-A"	0.00812661659222244
"897"	"YER039C-A"	0.178378678686997
"898"	"YER041W"	-0.0209814360092329
"899"	"YER042W"	0.262701826182835
"900"	"YER045C"	0.171685985950246
"901"	"YER046W-A"	3.13903258041958
"902"	"YER046W"	-0.435511187098895
"903"	"YER047C"	1.02600058774327
"904"	"YER048C"	-0.0669749871801263
"905"	"YER052C"	0.845737617353557
"906"	"YER053C"	0.203587831464028
"907"	"YER054C"	-0.0224638139337967
"908"	"YER056C-A"	-0.737913439777166
"909"	"YER056C"	0.283993089168935
"910"	"YER057C"	-0.513625618148667
"911"	"YER059W"	0.230832549019798
"912"	"YER060W-A"	0.179813214955658
"913"	"YER060W"	-0.793128687619149
"914"	"YER062C"	-0.301268864739815
"915"	"YER063W"	-0.82096377589551
"916"	"YER064C"	0.301682063724913
"917"	"YER065C"	0.236813349950872
"918"	"YER066C-A"	0.58333599324534
"919"	"YER066W"	-0.707139936072482
"920"	"YER067C-A"	0.33242195630881
"921"	"YER067W"	0.321068941983014
"922"	"YER071C"	0.119248760470423
"923"	"YER072W"	0.423100812611311
"924"	"YER073W"	0.213866932419736
"925"	"YER074W"	0.598581563884823
"926"	"YER075C"	-0.540017696889898
"927"	"YER078C"	0.00412582526133075
"928"	"YER079W"	-0.36056690551611
"929"	"YER080W"	0.247304844584028
"930"	"YER081W"	0.356572246171784
"931"	"YER083C"	1.15123810056485
"932"	"YER084W"	-0.459339007318753
"933"	"YER085C"	0.314838084124734
"934"	"YER087C-A"	-0.0626110421862656
"935"	"YER088C"	-0.281740548353736
"936"	"YER089C"	0.272846351971343
"937"	"YER090W"	0.232392751329674
"938"	"YER091C-A"	-0.393445580997159
"939"	"YER091C"	1.13964384268251
"940"	"YER092W"	0.371359600986943
"941"	"YER093C-A"	-0.701437618354803
"942"	"YER095W"	-0.493826712469679
"943"	"YER096W"	0.435292606843037
"944"	"YER097W"	-0.672769542681333
"945"	"YER098W"	-0.230516404108198
"946"	"YER106W"	0.31394351068869
"947"	"YER108C"	0.15400324897963
"948"	"YER109C"	-0.694119408107271
"949"	"YER111C"	0.128262421759339
"950"	"YER113C"	-0.623851770358539
"951"	"YER114C"	0.167835245104928
"952"	"YER115C"	0.350977324222045
"953"	"YER116C"	-0.240601901439576
"954"	"YER118C"	-0.441799582586501
"955"	"YER119C-A"	0.923232363253131
"956"	"YER119C"	-0.706282038576896
"957"	"YER120W"	0.949800347100931
"958"	"YER121W"	0.0335768109682186
"959"	"YER123W"	0.331183303257738
"960"	"YER124C"	-0.149964023667953
"961"	"YER128W"	0.360800475363279
"962"	"YER129W"	-0.169462764059987
"963"	"YER130C"	1.15699269055632
"964"	"YER131W"	-0.235695150606387
"965"	"YER132C"	-0.961014534365641
"966"	"YER134C"	0.0784465988032997
"967"	"YER135C"	0.231773306347289
"968"	"YER137C"	0.151438589202722
"969"	"YER139C"	0.309189159558539
"970"	"YER140W"	-0.303981418732578
"971"	"YER142C"	0.0890859761855026
"972"	"YER143W"	-0.0417088400845849
"973"	"YER144C"	-0.552423470749234
"974"	"YER145C"	0.180133697606304
"975"	"YER149C"	0.0522220881691718
"976"	"YER150W"	-0.400462603935302
"977"	"YER151C"	1.0307166786413
"978"	"YER152C"	0.00538480805012098
"979"	"YER153C"	0.361228949074721
"980"	"YER155C"	0.277442308885901
"981"	"YER156C"	0.253807410131194
"982"	"YER158C"	-0.613354930959119
"983"	"YER161C"	1.70715360732513
"984"	"YER162C"	-0.304676775860064
"985"	"YER163C"	-0.599319224039262
"986"	"YER164W"	0.0822343341789186
"987"	"YER166W"	0.122045224901037
"988"	"YER167W"	-0.387542105575488
"989"	"YER170W"	-0.385455911530351
"990"	"YER173W"	-1.498042175459
"991"	"YER174C"	-0.0822463756390185
"992"	"YER175C"	-0.775993909967634
"993"	"YER176W"	-0.631351996671749
"994"	"YER177W"	-0.161564749397055
"995"	"YER178W"	1.42408699559161
"996"	"YER179W"	-1.16573371053497
"997"	"YER180C"	-0.0479831123073962
"998"	"YER181C"	-0.234858679042149
"999"	"YER182W"	-0.531623540257468
"1000"	"YER183C"	-0.391657731026757
"1001"	"YER184C"	-0.0595308133565519
"1002"	"YER185W"	0.0988998927143463
"1003"	"YER186C"	0.0871829003967758
"1004"	"YER187W"	0.10919909136003
"1005"	"YER188W"	-1.19282428613174
"1006"	"YFL001W"	-0.449435249998688
"1007"	"YFL003C"	0.156533565353934
"1008"	"YFL004W"	-0.195982816738043
"1009"	"YFL006W"	0.0445992404854102
"1010"	"YFL007W"	-0.142842486274892
"1011"	"YFL010C"	0.151965610001965
"1012"	"YFL010W-A"	0.185869001015304
"1013"	"YFL011W"	-0.260355350077626
"1014"	"YFL012W"	0.576829735261784
"1015"	"YFL013C"	0.0263331492020826
"1016"	"YFL013W-A"	-0.114759467353092
"1017"	"YFL014W"	-0.360490351001434
"1018"	"YFL015C"	0.178910689080248
"1019"	"YFL018C"	0.903736729793709
"1020"	"YFL019C"	-0.214511894064246
"1021"	"YFL021W"	-0.523309049240045
"1022"	"YFL025C"	-0.262701965532197
"1023"	"YFL027C"	-0.408167618556431
"1024"	"YFL028C"	-0.189655958536144
"1025"	"YFL030W"	-0.514088942662616
"1026"	"YFL031W"	-0.582320169961751
"1027"	"YFL032W"	-0.719062912110084
"1028"	"YFL033C"	-0.116637579834743
"1029"	"YFL034W"	-0.0289713394927509
"1030"	"YFL035C-B"	-0.0806019716203525
"1031"	"YFL040W"	-0.00364073511834026
"1032"	"YFL041W"	-0.0920060582027451
"1033"	"YFL042C"	-0.873478174805585
"1034"	"YFL043C"	-0.583470938555622
"1035"	"YFL044C"	-0.190733842720528
"1036"	"YFL046W"	-0.130221729358334
"1037"	"YFL047W"	-0.788380047020378
"1038"	"YFL048C"	0.15019725252617
"1039"	"YFL049W"	-0.482916691910514
"1040"	"YFL050C"	0.119743942779392
"1041"	"YFL051C"	-0.683796084418059
"1042"	"YFL052W"	-0.148624121437862
"1043"	"YFL053W"	-0.606481465277059
"1044"	"YFL054C"	0.313826969774843
"1045"	"YFL055W"	0.195860303383126
"1046"	"YFL056C"	0.128432320809476
"1047"	"YFL063W"	0.0810670271922146
"1048"	"YFR006W"	-0.839710917772159
"1049"	"YFR007W"	-0.514167559020193
"1050"	"YFR008W"	-0.039301349815737
"1051"	"YFR009W"	-0.965815841595089
"1052"	"YFR010W"	-0.0834355692389327
"1053"	"YFR011C"	0.100024469471763
"1054"	"YFR012W"	-0.490753464720646
"1055"	"YFR013W"	0.122952570081351
"1056"	"YFR014C"	-0.0154987218747612
"1057"	"YFR016C"	-0.365623943468336
"1058"	"YFR017C"	0.0398698400138917
"1059"	"YFR018C"	-0.147429628882621
"1060"	"YFR021W"	0.857175268796151
"1061"	"YFR022W"	-0.335543808052112
"1062"	"YFR023W"	0.347622349782363
"1063"	"YFR024C-A"	0.69607268892238
"1064"	"YFR024C"	-0.491067933505393
"1065"	"YFR026C"	-0.81386822205108
"1066"	"YFR031C-A"	-0.0198448338947729
"1067"	"YFR032C-A"	0.370783239317029
"1068"	"YFR032C"	0.0421145658840727
"1069"	"YFR033C"	0.0712372362701153
"1070"	"YFR034C"	0.905214597331584
"1071"	"YFR038W"	0.00247163032457877
"1072"	"YFR039C"	-0.423715757521172
"1073"	"YFR040W"	0.177350493270288
"1074"	"YFR041C"	-1.02872018493943
"1075"	"YFR044C"	-0.452368495794586
"1076"	"YFR045W"	-0.0518077183361134
"1077"	"YFR046C"	-0.443310231464142
"1078"	"YFR047C"	0.116017164303967
"1079"	"YFR048W"	1.04458940501707
"1080"	"YFR053C"	-0.0254998958135323
"1081"	"YFR054C"	0.0201396028064388
"1082"	"YFR056C"	0.270604769022658
"1083"	"YGL002W"	-0.248868877540234
"1084"	"YGL004C"	-3.21466068860229
"1085"	"YGL005C"	-0.964469426764193
"1086"	"YGL006W"	0.0364584711480488
"1087"	"YGL007W"	1.01496547382527
"1088"	"YGL009C"	-2.44661905532332
"1089"	"YGL010W"	-2.8253571514589
"1090"	"YGL015C"	0.327736605265754
"1091"	"YGL016W"	1.42246860681111
"1092"	"YGL017W"	-2.24246007705126
"1093"	"YGL019W"	2.19682276713987
"1094"	"YGL020C"	0.0779679373348429
"1095"	"YGL021W"	0.428948747108959
"1096"	"YGL023C"	-0.549056786207402
"1097"	"YGL027C"	0.405632289915535
"1098"	"YGL028C"	0.0390586896033952
"1099"	"YGL029W"	0.302656193551924
"1100"	"YGL031C"	-0.13316341594121
"1101"	"YGL032C"	0.135020759765058
"1102"	"YGL035C"	-0.383083188702815
"1103"	"YGL036W"	-0.961599071831588
"1104"	"YGL037C"	0.546408671401097
"1105"	"YGL039W"	-0.633453724219017
"1106"	"YGL043W"	-0.442268927175842
"1107"	"YGL045W"	0.0400397172443424
"1108"	"YGL046W"	-0.64553377480923
"1109"	"YGL049C"	-0.0975247159199482
"1110"	"YGL050W"	-0.525385734374548
"1111"	"YGL051W"	0.240189966970786
"1112"	"YGL053W"	-0.419587666170444
"1113"	"YGL054C"	-0.421839002422911
"1114"	"YGL056C"	0.0616045179448055
"1115"	"YGL057C"	0.054685405941102
"1116"	"YGL059W"	0.0729894005925646
"1117"	"YGL060W"	-0.487939344494672
"1118"	"YGL062W"	-0.693335293229411
"1119"	"YGL063W"	-0.221048712759123
"1120"	"YGL066W"	0.716352059384622
"1121"	"YGL067W"	0.508941869286927
"1122"	"YGL077C"	0.248308017783591
"1123"	"YGL078C"	-0.472882727669837
"1124"	"YGL079W"	-0.581864296924761
"1125"	"YGL080W"	-0.66006158726429
"1126"	"YGL081W"	0.599736649669412
"1127"	"YGL082W"	0.660656686252934
"1128"	"YGL083W"	0.194967833052116
"1129"	"YGL084C"	0.165251941245719
"1130"	"YGL085W"	-0.519731916454208
"1131"	"YGL086W"	0.179354520228554
"1132"	"YGL087C"	-0.0574236440343513
"1133"	"YGL089C"	0.235510843933166
"1134"	"YGL090W"	-1.1323238670437
"1135"	"YGL094C"	0.144045943734239
"1136"	"YGL096W"	0.217142800058227
"1137"	"YGL101W"	1.17776710901786
"1138"	"YGL105W"	0.0904060970633993
"1139"	"YGL108C"	0.196998055581569
"1140"	"YGL109W"	-0.0709849389410978
"1141"	"YGL110C"	0.578274425064171
"1142"	"YGL114W"	0.321359217323588
"1143"	"YGL115W"	0.226187182837337
"1144"	"YGL117W"	-0.127077223701743
"1145"	"YGL121C"	-0.488890374739158
"1146"	"YGL124C"	0.749363122420754
"1147"	"YGL125W"	1.06368876336365
"1148"	"YGL126W"	0.157130718836696
"1149"	"YGL131C"	-0.288501513693454
"1150"	"YGL132W"	-0.0441801315408659
"1151"	"YGL136C"	0.629845896865588
"1152"	"YGL138C"	-0.215468485941347
"1153"	"YGL139W"	0.29527290087536
"1154"	"YGL140C"	-0.445244662642441
"1155"	"YGL141W"	0.151752265834577
"1156"	"YGL144C"	0.228542306977191
"1157"	"YGL146C"	-0.421697661168763
"1158"	"YGL147C"	0.907837791111917
"1159"	"YGL148W"	1.19300778426694
"1160"	"YGL149W"	0.0844084180733081
"1161"	"YGL151W"	-1.03550044544501
"1162"	"YGL152C"	0.987860460133251
"1163"	"YGL153W"	0.524381914210564
"1164"	"YGL154C"	-2.98687691782865
"1165"	"YGL156W"	0.470054424884855
"1166"	"YGL157W"	0.317509591623475
"1167"	"YGL158W"	0.438016480962189
"1168"	"YGL159W"	-0.9851257938044
"1169"	"YGL160W"	-0.142472478912917
"1170"	"YGL161C"	0.268885299992602
"1171"	"YGL162W"	0.0409742447418093
"1172"	"YGL163C"	0.471572247839458
"1173"	"YGL164C"	-0.530407317639987
"1174"	"YGL165C"	-1.07372399202289
"1175"	"YGL166W"	-0.96571443731963
"1176"	"YGL167C"	2.50552853223514
"1177"	"YGL170C"	0.230614346311877
"1178"	"YGL173C"	0.353239357472112
"1179"	"YGL175C"	-0.14705845517507
"1180"	"YGL177W"	-0.117905407481086
"1181"	"YGL179C"	0.0422552261017926
"1182"	"YGL180W"	0.427532851462743
"1183"	"YGL181W"	-0.0521840102849331
"1184"	"YGL194C"	-0.460996168050749
"1185"	"YGL195W"	-0.423706265390037
"1186"	"YGL196W"	0.122748678489281
"1187"	"YGL197W"	0.587465148095203
"1188"	"YGL198W"	-0.308350080170972
"1189"	"YGL199C"	0.177878876968613
"1190"	"YGL202W"	0.248200160660693
"1191"	"YGL205W"	-0.39055570224545
"1192"	"YGL208W"	-0.531081191016271
"1193"	"YGL209W"	-0.0536092584820588
"1194"	"YGL210W"	-0.450432677545894
"1195"	"YGL211W"	0.14741527319103
"1196"	"YGL212W"	0.792560658958818
"1197"	"YGL213C"	-0.290869744654599
"1198"	"YGL214W"	0.380840086455054
"1199"	"YGL215W"	-0.311104946784576
"1200"	"YGL216W"	-0.46128114245526
"1201"	"YGL217C"	0.29032018866152
"1202"	"YGL219C"	0.0313756979894184
"1203"	"YGL221C"	-0.496080746605207
"1204"	"YGL222C"	-0.537734565982334
"1205"	"YGL224C"	-0.109834515065754
"1206"	"YGL226C-A"	0.673956590689675
"1207"	"YGL228W"	-0.422100939773244
"1208"	"YGL230C"	-0.573678406508445
"1209"	"YGL231C"	-0.351646027116684
"1210"	"YGL232W"	0.306317945156292
"1211"	"YGL234W"	-0.11932628440902
"1212"	"YGL235W"	-0.591592909965963
"1213"	"YGL237C"	0.0669373035016304
"1214"	"YGL241W"	-0.42529987673839
"1215"	"YGL242C"	-0.281336154586028
"1216"	"YGL243W"	0.219580510671716
"1217"	"YGL244W"	0.195395710818895
"1218"	"YGL248W"	0.130623154487374
"1219"	"YGL249W"	0.456606283929854
"1220"	"YGL250W"	-0.129462712663711
"1221"	"YGL251C"	-0.0557837713679612
"1222"	"YGL252C"	0.367249251043287
"1223"	"YGL253W"	0.572227185596482
"1224"	"YGL254W"	-0.4562845238255
"1225"	"YGL255W"	0.722965536819276
"1226"	"YGL256W"	-0.0350986617005353
"1227"	"YGL257C"	-0.748075738610432
"1228"	"YGL258W"	-0.050840486612335
"1229"	"YGL259W"	0.168596221221841
"1230"	"YGL260W"	-0.539741699542209
"1231"	"YGL261C"	-0.533202685857788
"1232"	"YGL262W"	-0.165603524861158
"1233"	"YGL263W"	0.171470012990929
"1234"	"YGR001C"	-0.134006159358965
"1235"	"YGR003W"	-0.434580923078302
"1236"	"YGR004W"	0.275874945928023
"1237"	"YGR008C"	-0.354913642215657
"1238"	"YGR010W"	0.181845561304309
"1239"	"YGR011W"	-0.385022285356571
"1240"	"YGR012W"	0.357203939091695
"1241"	"YGR014W"	1.25367665257337
"1242"	"YGR015C"	-0.0309539888792974
"1243"	"YGR016W"	0.677521532613753
"1244"	"YGR017W"	0.260009189953063
"1245"	"YGR018C"	0.330371458643546
"1246"	"YGR019W"	0.234126695404398
"1247"	"YGR021W"	-0.108113020881853
"1248"	"YGR022C"	-2.42687704703772
"1249"	"YGR023W"	0.42321274438605
"1250"	"YGR025W"	-0.0933794918031938
"1251"	"YGR026W"	0.20252322126102
"1252"	"YGR028W"	-0.662683779286006
"1253"	"YGR031W"	0.122153150548359
"1254"	"YGR032W"	-2.38619494166691
"1255"	"YGR033C"	-0.127968837202443
"1256"	"YGR034W"	0.00754002518882213
"1257"	"YGR035C"	0.310447053954743
"1258"	"YGR037C"	0.322545296951429
"1259"	"YGR038W"	-0.10751844111522
"1260"	"YGR040W"	-0.711503289108695
"1261"	"YGR042W"	-0.157473668189809
"1262"	"YGR043C"	0.880892751924789
"1263"	"YGR044C"	0.0505755912897129
"1264"	"YGR045C"	-0.691276105018492
"1265"	"YGR049W"	-0.0247423938982236
"1266"	"YGR050C"	-0.474763611241358
"1267"	"YGR051C"	0.101171593120484
"1268"	"YGR052W"	-1.41342946531069
"1269"	"YGR053C"	-0.414735459586625
"1270"	"YGR055W"	0.467203474142854
"1271"	"YGR058W"	0.868010759222083
"1272"	"YGR059W"	-0.443893446332296
"1273"	"YGR061C"	0.73325786374446
"1274"	"YGR066C"	0.526071321839102
"1275"	"YGR067C"	0.748660186347168
"1276"	"YGR068C"	0.426884211583097
"1277"	"YGR069W"	-0.517786002975831
"1278"	"YGR070W"	1.68822957128241
"1279"	"YGR071C"	0.00875433053346901
"1280"	"YGR072W"	-0.115045262037556
"1281"	"YGR077C"	0.373271363859232
"1282"	"YGR078C"	-0.70500381879983
"1283"	"YGR079W"	-0.103192718653477
"1284"	"YGR080W"	-0.45329017643309
"1285"	"YGR084C"	-1.13656704285854
"1286"	"YGR085C"	0.116327101970475
"1287"	"YGR086C"	-0.347608229266497
"1288"	"YGR087C"	-0.780993597816354
"1289"	"YGR088W"	0.542033893214958
"1290"	"YGR089W"	0.829797293211295
"1291"	"YGR092W"	-0.0998344216579848
"1292"	"YGR093W"	-0.297903008216869
"1293"	"YGR096W"	2.31929689987006
"1294"	"YGR097W"	-0.494079856351743
"1295"	"YGR100W"	0.0665180679642466
"1296"	"YGR101W"	-3.32815816475813
"1297"	"YGR106C"	0.026537722761636
"1298"	"YGR107W"	0.0590783664992402
"1299"	"YGR108W"	0.0974671417798711
"1300"	"YGR109C"	-0.357571303864562
"1301"	"YGR111W"	0.0697563558395557
"1302"	"YGR117C"	-0.0301685642394078
"1303"	"YGR118W"	0.506381186140924
"1304"	"YGR121C"	0.303456723812885
"1305"	"YGR122C-A"	0.21274510221939
"1306"	"YGR122W"	-3.285569842423
"1307"	"YGR123C"	0.215646205385198
"1308"	"YGR125W"	-0.0586521436091946
"1309"	"YGR126W"	0.357649649418082
"1310"	"YGR127W"	0.0568630197499069
"1311"	"YGR129W"	0.2377220165619
"1312"	"YGR130C"	-0.332680642948372
"1313"	"YGR131W"	0.316890109687445
"1314"	"YGR133W"	0.764870846686145
"1315"	"YGR134W"	-0.454972363179546
"1316"	"YGR136W"	-0.408609694282368
"1317"	"YGR137W"	-0.921923636152842
"1318"	"YGR141W"	0.0189177262956965
"1319"	"YGR142W"	-0.0405302880641616
"1320"	"YGR143W"	-0.580116518464709
"1321"	"YGR144W"	0.179473326361979
"1322"	"YGR146C"	0.0776055233021587
"1323"	"YGR148C"	0.152826894665474
"1324"	"YGR149W"	-0.832127319850948
"1325"	"YGR151C"	0.0675674542428534
"1326"	"YGR152C"	0.0799376574183129
"1327"	"YGR153W"	1.82393637765001
"1328"	"YGR157W"	0.585611919609763
"1329"	"YGR163W"	-0.451161991947135
"1330"	"YGR164W"	-0.869369856610799
"1331"	"YGR168C"	-0.63907785917671
"1332"	"YGR169C"	-0.0584857826353081
"1333"	"YGR170W"	0.206302493534789
"1334"	"YGR174C"	0.190352131767191
"1335"	"YGR177C"	-0.296636669815689
"1336"	"YGR178C"	0.0262624241929955
